,Rooms,Price,Distance,Postcode,Bathroom,Car,Landsize,Propertycount,Distancia_NEW,Longtitude,Lattitude,Location_TRA,BathsAndRooms
15191,2,910000,10.1,3163,1,2,402,4442,6.93222510940827,145.07104,-37.89801,3.82793291784977,3.01953190451849
15192,1,295000,10.1,3163,1,1,0,4442,6.28394902891729,145.07333,-37.89022,3.82878035545848,5.04223673620207
15193,3,1965000,10.1,3163,2,3,926,4442,5.97684767357184,145.07123,-37.888,3.82894927153716,3.83862987575665
15194,3,950000,6.2,3015,2,2,211,5498,14.7931784358732,144.86686,-37.83712,3.82869679299059,3.8770284544734
15195,3,881000,6.2,3015,1,2,696.8,5498,5.03317871133713,145.043621,-37.813299,3.835276840387,3.4057781664571
15196,2,582000,6.2,3015,1,1,963,5498,13.438126674047,144.88211,-37.84212,3.82859390541545,6.14718540278033
15197,3,695000,22.7,3174,1,1,671,11806,18.4298076661674,145.18035,-37.962,3.82435988620199,5.71400479038523
15198,3,681000,1.8,3051,1,1,1843,6821,9.25803473927076,144.94611,-37.79773,3.83478346450964,4.51859931499737
15199,2,1803000,1.8,3051,2,0,119,6821,8.19637749459311,144.95614,-37.80304,3.83451013463467,1.78822619659772
15200,3,1610000,5.3,3070,1,4,693,11364,8.99473904105708,145.00813,-37.76433,3.83981736204508,3.55617902879002
15201,4,1515000,5.3,3070,1,2,318,11364,9.37041149203804,144.99884,-37.7631,3.83969642322797,1.57561985244303
15202,2,725000,15.4,3131,1,2,848,4973,12.8282580360319,145.17896,-37.82577,3.83809662037283,6.17708297393397
15203,3,813000,15.4,3131,2,2,266,4973,12.3792002085842,145.1744,-37.82923,3.83762503228324,5.23916052553676
15204,2,545000,11.2,3046,1,1,0,2651,17.124085012532,144.92268,-37.71652,3.84241918395441,3.24101482448906
15205,4,1300000,11.2,3046,2,2,866,2651,16.7910963083081,144.92341,-37.71979,3.84210543059757,6.15896261267595
15206,4,1260000,11.2,3046,2,2,656,2651,17.6774587042743,144.91211,-37.71652,3.84213893540549,4.1547621217537
15207,4,921000,11.2,3046,1,4,550,2651,17.218896734803,144.9143,-37.7204,3.84180178365023,4.05407605094133
15208,3,1250000,15.5,3167,1,2,680,3692,9.49938891501235,145.09737,-37.9123,3.82718458125727,4.27935380839629
15209,3,840000,15.5,3167,1,4,601,3692,11.5282709609081,145.08441,-37.93869,3.82418080329078,3.71277977787296
15210,5,1350000,21.5,3195,2,2,653,5087,17.4164260811269,145.08953,-37.99336,3.81881281360743,4.37105683427902
15211,2,565000,8.5,3044,1,2,189,7485,15.1492959049429,144.93395,-37.73199,3.84114248943668,4.74535974542082
15212,3,840000,8.5,3044,1,1,438,7485,15.660060041085,144.94756,-37.71962,3.84276299708216,4.85804598974332
15213,3,940000,8.5,3044,1,1,559,7485,15.3110294422924,144.92966,-37.7327,3.84095651782141,3.17117129686576
15214,1,942000,20.1,3090,1,1,1070.7,777,16.4792160765005,145.167147,-37.719784,3.84905360563454,4.73755920144746
15215,4,620000,14.7,3030,2,2,448,15542,27.122636308642,144.73946,-37.91269,3.81770483708753,2.32232909966757
15216,4,801000,14.7,3030,2,2,628,15542,26.078461485937,144.74946,-37.90622,3.81862026865248,3.12266043004419
15217,2,1722500,3.5,3207,1,0,101,8648,8.37292486976416,144.94021,-37.83446,3.83090468319093,3.07038859378977
15218,3,2730000,3.5,3207,1,1,324,8648,8.5047284998256,144.93834,-37.83789,3.8305079907997,5.44215272515593
15219,3,1030000,3.5,3207,1,0,130,8648,7.89371745547307,144.94572,-37.83424,3.83107259455985,4.1649535104064
15220,2,520000,4.6,3181,2,1,1111,7717,3.68466554631534,144.99389,-37.84968,3.83078245311453,2.09165893979615
15221,4,1485000,8.4,3072,1,2,509,14577,11.2350029409982,144.9933,-37.74684,3.84120366102169,2.16739202296568
15222,7,1350000,8.4,3072,3,4,530,14577,12.4124488673202,144.99508,-37.73526,3.84242960032606,4.27871399027892
15223,3,905000,8.4,3072,1,1,473,14577,12.6861682432218,144.99054,-37.73379,3.8424589737739,6.07771870551669
15224,3,1045000,8.4,3072,1,2,520,14577,9.9516200742584,145.01964,-37.75371,3.84120236130436,3.65493315972561
15225,4,905000,12,3073,1,2,870,21650,15.3928435148961,145.02068,-37.70433,3.84626062842119,2.95527020480503
15226,2,875000,12,3073,1,2,519,21650,12.5690418638704,145.01712,-37.73019,3.8435300749877,4.13931024530015
15227,3,670000,12,3073,2,1,536,21650,17.0381647410916,144.98126,-37.69505,3.84616176394513,2.47222903043525
15228,3,605000,12,3073,1,1,540,21650,17.1966178360186,144.98058,-37.69372,3.84627943328491,2.51190614779733
15229,2,672000,12,3073,1,1,243,21650,14.9484542443817,145.0018,-37.71045,3.84513576475486,2.46609343077715
15230,2,660000,2.4,3121,1,1,4422,14949,3.69581615159708,145.0038,-37.82009,3.83404164294691,3.44378099243765
15231,3,1310000,2.4,3121,1,1,209,14949,4.38680146434332,145.00351,-37.81179,3.83487557716786,2.49534210225359
15232,2,666000,2.4,3121,1,1,0,14949,3.95194808245183,144.99896,-37.8211,3.83381128523496,2.55327750124324
15233,1,330000,2.4,3121,1,1,0,14949,4.00757622977481,145.00834,-37.81317,3.83486335580963,3.20996157942964
15234,2,927000,2.4,3121,1,2,0,14949,3.45142390524463,144.99745,-37.83305,3.83256042005601,8.52418680783494
15235,2,905000,2.4,3121,1,1,479.7,14949,3.75105427109623,145.0126,-37.812994,3.83493902544945,5.89315630243205
15236,2,575500,2.4,3121,1,1,0,14949,4.32930882708215,144.99203,-37.82328,3.83340709742783,1.88987977093431
15237,3,1400000,21.3,3135,2,4,941,4407,18.5492802725508,145.24213,-37.81289,3.84107456478465,1.86558720647445
15238,5,850000,19.9,3134,3,2,651,3619,16.8540921286981,145.21731,-37.79682,3.8420509979411,1.93627531535691
15239,4,1005000,19.9,3134,2,2,785,3619,17.5221846692333,145.2244,-37.79465,3.84245918403795,3.7197279916982
15240,2,558500,7.2,3185,1,1,1453,821,5.14386130266695,144.99752,-37.87827,3.82798686423641,2.65341231285959
15241,3,393200,20.6,3064,1,1,400,5833,25.7520991984156,144.9345,-37.62464,3.85211659168035,2.60538188008077
15242,3,460000,20.6,3064,2,3,266,5833,24.6855480430366,144.93274,-37.63544,3.85096441014108,3.37571233901922
15243,3,490000,20.6,3064,2,2,400,5833,25.9258113049499,144.92506,-37.62584,3.85174284481091,3.64644946871609
15244,4,1660000,15.2,3191,2,2,390,4497,13.0938777198236,145.02068,-37.96,3.82035511064278,6.18113617186939
15245,4,1235000,15.2,3191,2,2,404,4497,12.9577538678203,145.02138,-37.95882,3.82049231245861,4.18076681369051
15246,4,590000,15.5,3028,2,2,531,1793,24.972857016757,144.75473,-37.87896,3.82150750706989,4.79741544570682
15247,4,870000,35.4,3198,2,2,771,8077,29.9294031491566,145.13397,-38.10052,3.80923856157344,3.35114337275046
15248,4,880000,35.4,3198,2,2,535,8077,29.4320906746261,145.12981,-38.09683,3.80949832308883,8.57632940252794
15249,1,312000,11,3018,1,0,0,852,16.7469254798056,144.84578,-37.86007,3.82581912817382,6.15071022357094
15250,2,945000,5.1,3011,1,1,126,2417,13.34117756927,144.89095,-37.80473,3.8326143315929,6.26116255216455
15251,3,730000,6.2,3015,2,2,340,984,14.8329156509537,144.86683,-37.83172,3.82924249809419,5.77545843563187
15252,3,2200000,1.9,3205,2,1,195,5943,6.4039845970277,144.96287,-37.83381,3.83156943485205,3.17451096413329
15253,2,980000,1.9,3205,1,0,64,5943,7.1295064593537,144.95464,-37.83326,3.83140760272839,3.88302930065146
15254,3,591000,20.5,3752,1,2,500,7969,21.2946356605122,145.089568,-37.655524,3.85305326186846,3.27654686508932
15255,4,561000,20.5,3752,2,1,229,7969,24.1906648094458,145.06723,-37.62614,3.85549062433723,3.90941657393281
15256,4,612000,20.5,3752,2,2,617,7969,21.3296485672475,145.0939,-37.65621,3.85312010953837,3.90137039390447
15257,3,690000,20.5,3752,2,4,806,7969,21.3248852774037,145.08712,-37.65498,3.85306591584964,5.44890026409076
15258,1,645000,2.7,3141,1,1,340.5,14887,4.3411305356175,144.987209,-37.832289,3.83237917207927,4.75109917357223
15259,2,1090000,2.7,3141,2,2,17200,14887,3.43486695782902,144.99661,-37.83613,3.83222623455412,3.58776691001991
15260,2,570000,2.7,3141,1,1,0,14887,2.91791881676554,145.00206,-37.84679,3.83129084395268,4.90440805392391
15261,1,555000,2.7,3141,1,1,0,14887,2.98393997780277,145.00181,-37.83631,3.83234543749113,4.62064497768699
15262,2,732000,0.7,3006,1,0,3901,8400,6.07690682194461,144.96891,-37.82618,3.83250198671925,2.75395846093029
15263,4,1192000,6.2,3015,2,2,467.2,1223,7.96194944846686,145.038112,-37.791174,3.8379678503949,4.73740578021169
15264,1,481000,5,3182,1,1,0,13240,4.64580674822251,144.9867,-37.85984,3.82956452008249,4.85348850120331
15265,2,600000,5,3182,1,1,0,13240,5.24155960447938,144.979,-37.85911,3.82943497615237,4.44599649936659
15266,2,360000,31.7,3429,1,1,143,14092,41.7940869939158,144.70693,-37.57063,3.85159711189299,3.66430836465127
15267,4,597000,31.7,3429,2,4,939,14092,39.5367312545381,144.73431,-37.57816,3.85155393451941,5.05367885740996
15268,3,475000,31.7,3429,1,4,754,14092,37.7708709438296,144.75565,-37.58442,3.85148021440799,4.40723377177468
15269,3,495000,31.7,3429,2,2,563,14092,38.7049408294114,144.75329,-37.57499,3.85238399265043,5.74535691491844
15270,3,695000,10.5,3020,1,0,694,6763,20.364320720815,144.81369,-37.78871,3.83219458933634,5.74519722490085
15271,3,760000,10.5,3020,1,2,1143,6763,21.4838230500133,144.79948,-37.79135,3.83155087076805,3.67550268521487
15272,3,583500,10.5,3020,1,1,672,6763,20.3200636675821,144.80996,-37.80118,3.83083173594052,4.23046776256436
15273,3,1050000,10.2,3127,2,2,0,5457,5.72634073322748,145.09884,-37.83358,3.83518662521495,3.23364687693237
15274,3,585000,18,3037,2,2,662,3640,28.8311327164762,144.75699,-37.70525,3.83917332466964,7.13745415910403
15275,3,685000,15.5,3038,1,2,678,5336,25.3906162956523,144.80087,-37.70892,3.83996332963129,8.82247411287231
15276,3,693000,15.5,3038,2,3,723,5336,26.0888272482171,144.79505,-37.70458,3.84025097216306,3.44629072399988
15277,3,1245000,12.4,3107,2,2,779,5420,10.7677470081807,145.10494,-37.76311,3.84250502673111,3.37205964526614
15278,6,2000000,12.4,3107,3,2,1054,5420,10.5025305827973,145.11703,-37.77404,3.84171325068751,3.15157338297253
15279,3,867000,15.3,3074,1,3,819,7955,18.1860272865618,145.02095,-37.67908,3.84884530089376,2.88696787989884
15280,2,407000,15.3,3074,1,1,140,7955,17.8875429270004,145.01744,-37.68199,3.84845492501856,4.2938414560268
15281,3,590500,15.3,3074,1,1,585,7955,18.6059759235742,145.00323,-37.67681,3.84860687515742,2.97701649281742
15282,3,1000000,7,3071,2,2,333,8870,4.42460759595508,144.986,-37.8522,3.83031897749668,2.61854662963306
15283,3,1000000,7,3071,2,2,333,8870,9.71403670775101,145.00264,-37.75884,3.84023026131099,4.12674630814113
15284,3,891000,7,3071,2,2,199,8870,9.82902340237253,144.99615,-37.75948,3.83999329439918,4.13725588232909
15285,3,615500,12.9,3043,2,1,238,3296,20.4821679179416,144.88236,-37.70322,3.84270521191559,6.8636195908395
15286,2,300000,12.9,3043,1,1,0,3296,21.033916915223,144.88019,-37.69815,3.84316445236703,3.84984335991976
15287,4,908000,14.7,3152,2,1,815,5424,18.2423153816937,145.24191,-37.84839,3.83746600581953,4.13585123320945
15288,4,850000,14.7,3152,2,3,785,5424,17.9365888426412,145.23815,-37.85297,3.83690236195469,2.48235720721638
15289,4,1200000,14.7,3152,2,3,741,5424,17.8494669632755,145.23684,-37.85636,3.83652416661296,2.47701685347252
15290,5,1310000,14.7,3152,3,2,818,7082,18.6756199576897,145.24212,-37.87846,3.83442515878417,3.19597390252614
15291,4,930000,14.7,3152,2,2,639,7082,18.7290118435758,145.24262,-37.8789,3.8343938181943,4.65255180072083
15292,2,686000,14.5,3087,1,1,169,2329,14.5662684867623,145.07884,-37.71607,3.84660543900783,3.06354770353457
15293,4,755000,14.5,3087,1,2,613,1442,16.3932424548666,145.08434,-37.7002,3.84837056567339,3.0411970455063
15294,2,678000,14.7,3030,1,1,487,16166,33.525299039458,144.66165,-37.90379,3.81654842431324,3.72987642492004
15295,4,645000,14.7,3030,2,2,555,16166,32.669827366038,144.66911,-37.89359,3.81777261009052,4.5068324392398
15296,4,482500,14.7,3030,2,0,533,16166,35.1887380760785,144.64003,-37.89337,3.81702735861181,5.8557751412613
15297,3,394000,14.7,3030,2,4,287,16166,32.2919653786176,144.6707,-37.87895,3.81929013343823,3.52815372189782
15298,3,597000,14.7,3030,1,1,672,16166,33.2283173853663,144.66276,-37.89402,3.81756171554245,8.29973525959242
15299,4,1300000,6.4,3012,2,2,588,5058,15.2313926333141,144.87271,-37.79458,3.83316099821721,4.09494062926572
15300,4,821000,16.5,3049,3,2,544,2474,22.7990899068875,144.87924,-37.67841,3.84515270150731,4.07873069320169
15301,3,635000,16.5,3049,2,1,691,2474,22.3482451942918,144.88468,-37.68026,3.84510828746935,3.46342037860653
15302,5,1095000,16.7,3150,2,2,629,7392,14.8672642666549,145.17581,-37.91636,3.82884353877851,3.93668768011822
15303,3,601000,35.5,3757,2,1,972,2170,37.6601774855684,145.13282,-37.51232,3.86893745841366,3.3267269038289
15304,3,1050000,6.8,3016,1,0,179,6380,11.7260441891033,144.90474,-37.86558,3.82681950203853,3.31064645213383
15305,1,385000,6.8,3016,1,1,0,6380,12.0099054974124,144.89936,-37.85588,3.82765794904253,3.29726959997735
15306,3,1285000,6.8,3016,1,0,296,6380,12.5274604143826,144.89487,-37.86335,3.82678421217351,3.45147987545425
15307,2,560000,4.6,3181,1,1,0,4380,4.18595877009386,144.99025,-37.85581,3.8300659793041,3.42487549707543
15308,3,525300,25.5,3750,2,2,400,2940,25.3849129531698,145.0385,-37.61387,3.85598450784245,5.48263060105582
15309,2,750000,6.3,3013,1,2,269,6543,15.0245935938946,144.86731,-37.81649,3.83079735850683,4.25543775987072
15310,6,2450000,6.3,3013,3,2,1087,6543,12.9078836079231,144.89389,-37.81038,3.83211938097422,3.56326723736106
15311,4,1436000,7.5,3040,3,3,511,1543,14.8068579604267,144.90487,-37.75788,3.83773850650513,4.84315431216073
15312,2,421000,10.4,3042,1,1,156.1,3464,18.633883080308,144.87927,-37.72875,3.84002305933804,4.15083214907623
15313,2,1910000,3,3206,1,1,169.9,3280,6.99341726753363,144.95533,-37.84207,3.83053384764628,3.45954048339277
15314,5,905000,10.5,3020,2,3,732,2185,19.7729411733746,144.82295,-37.78345,3.83297316682304,5.16115429484199
15315,4,1680000,5.7,3078,3,2,720,2211,7.0367879622338,145.02993,-37.77928,3.83887490709193,7.37359423833286
15316,3,913000,11,3018,2,3,530,5301,19.0781596744112,144.81931,-37.8614,3.8249856053923,5.83739532764662
15317,3,870000,11,3018,1,2,517.6,5301,19.0794953262114,144.81988,-37.86525,3.82461174823882,5.73337366228816
15318,3,590000,15.5,3028,1,2,459,7630,22.9576712926231,144.77632,-37.87063,3.82291818224307,2.79779661306752
15319,3,1070000,9.4,3025,1,3,693,5132,16.3696641868768,144.84905,-37.83511,3.82842946670434,3.17697968218305
15320,4,5100000,6.3,3143,2,2,761,4836,1.64456798724046,145.02091,-37.85249,3.83121189649611,3.19502627601366
15321,2,450000,6.3,3143,1,1,280.5,4836,2.16500325310815,145.02001,-37.85816,3.83061432462645,3.19120380286095
15322,2,820000,6.3,3143,1,1,1501,4836,1.33407043749624,145.02684,-37.8528,3.83133717981233,3.87159490388383
15323,2,1330000,6.3,3143,2,1,299.6,4836,1.67045251811524,145.0197,-37.8517,3.83125989057295,6.98477334925831
15324,3,1160000,6.3,3143,1,2,197.1,4836,2.49943945600518,145.02086,-37.86219,3.83022904908564,10.1950797958618
15325,3,985000,4.3,3032,2,1,549.4,6567,6.22412418667877,145.000367,-37.802978,3.83545347961445,4.72388099581798
15326,3,877000,4.3,3032,1,1,268.8,6567,7.10754155254685,144.988516,-37.792644,3.83644977917386,3.04267990291429
15327,3,1130000,4.3,3032,1,1,361.9,6567,12.9628329023695,144.9142,-37.77557,3.836188309005,3.42332256967455
15328,3,985000,4.3,3032,1,1,245,6567,13.3809585973309,144.91144,-37.77215,3.83646257891065,5.42087345377169
15329,3,695000,9.5,3034,2,1,368.5,4502,18.1916701358231,144.85691,-37.75923,3.8363311434052,7.42036459398275
15330,4,905000,9.5,3034,1,2,590,4502,17.6175501625207,144.86806,-37.75485,3.83707152855858,3.12014917680064
15331,2,600000,6.4,3183,1,1,2283,2952,4.44246781462226,144.99898,-37.87078,3.82878250725229,3.21823670844347
15332,2,870000,7.9,3103,1,1,226.6,5682,5.31054138808216,145.0843,-37.81524,3.83666214996917,4.69508744677535
15333,3,1785000,9.7,3104,2,3,683,7809,6.18577931327043,145.08392,-37.80273,3.83792175856082,3.42409585245235
15334,3,1485000,9.7,3104,2,5,650,7809,7.58480532181142,145.0908,-37.79065,3.83933062807864,3.27660509920011
15335,4,2650000,9.7,3104,2,2,996,7809,7.12661951953331,145.07805,-37.7883,3.83923198450314,3.26841814879757
15336,3,1005000,9.7,3104,2,2,397,7809,8.20891801524026,145.10535,-37.79423,3.83935193282149,2.62067135824335
15337,5,1951000,9.7,3104,3,3,711,7809,7.54060954448581,145.09004,-37.79066,3.8393095013424,3.20561447741679
15338,5,1950000,9.7,3104,3,2,743,7809,6.80401678265972,145.09311,-37.80235,3.83820344502392,3.85873588289168
15339,5,1800000,9.7,3104,2,2,787.9,7809,7.52125062056399,145.10263,-37.80139,3.83855276221324,2.58887622902839
15340,3,824000,23.2,3153,1,2,725,5030,19.6688857868889,145.25802,-37.85063,3.83766452500262,2.6283132538292
15341,4,1375000,17.3,3193,2,2,640.7,5366,4.60457775142695,145.020736,-37.812384,3.83521665327739,2.62938800277352
15342,4,1630000,17.3,3193,2,2,646,5366,14.8974900059485,145.04628,-37.97647,3.81937236399276,2.59906842940696
15343,3,1405000,17.3,3193,2,2,560.6,5366,16.2921855763241,145.03327,-37.98934,3.81773597540784,3.86677577479537
15344,4,2310000,11.4,3204,3,4,636.7,6795,8.82279869973039,145.03512,-37.92205,3.82455906260342,2.61557143357228
15345,3,1200000,11.4,3204,2,2,387.2,6795,4.1416092311039,145.026591,-37.839516,3.83161548181151,3.88589748081773
15346,5,1660000,11.4,3204,3,2,718.2,6795,7.88886669637028,145.02923,-37.9135,3.8252661980561,2.53763182601558
15347,2,770000,11.4,3204,1,2,1072.3,6795,7.84411950542532,145.02931,-37.9131,3.82530866639763,3.43245538018181
15348,3,1290000,13.8,3165,1,2,636.5,10969,10.1502153768395,145.05919,-37.93194,3.82419644236493,3.31417162937844
15349,4,1216000,13.8,3165,1,2,583,10969,10.677588140606,145.07929,-37.93206,3.82471423908957,3.34672057774015
15350,4,1138000,13.8,3165,2,2,362.9,10969,5.838638329782,145.056613,-37.810873,3.83690329740885,6.84735284040236
15351,2,1575000,13.8,3165,1,5,587,10969,8.28126809281309,145.05357,-37.91567,3.82568922031445,6.7818610378999
15352,3,1065000,13.8,3165,2,2,555.3,10969,5.87377423265438,145.044496,-37.808975,3.83688755037246,5.12631275237886
15353,3,1140000,13.8,3165,1,2,591.9,10969,10.1809879736361,145.06696,-37.93067,3.82452933206822,5.5022157041276
15354,3,1470000,13.8,3165,2,2,616,10969,8.66166741281071,145.07121,-37.91506,3.82621602075798,4.24572579635659
15355,4,827000,35.2,3806,2,2,697.1,17093,37.2936284605642,145.34581,-38.07113,3.81774352376722,3.54061489043467
15356,5,940000,35.2,3806,4,2,836.9,17093,34.1276662860481,145.3431,-38.0294,3.82186150714973,3.18433527353378
15357,4,975000,35.2,3806,3,2,675,17093,37.3893303477519,145.35417,-38.06508,3.81856993338776,2.54448774162001
15358,4,1950000,17.3,3193,3,2,665,2866,14.6108564466742,145.01884,-37.97359,3.818939426059,2.56852844768003
15359,5,1350000,13.4,3130,2,4,716.2,5713,10.8846998929312,145.15723,-37.82893,3.83720158090646,3.2006326487999
15360,3,1160000,13.4,3130,2,1,583,2867,10.4454183685826,145.1427,-37.80347,3.83940151525773,2.62962335079657
15361,4,1375000,13.4,3130,1,3,757,2867,11.2034323293077,145.15441,-37.80815,3.83923598483396,5.18654757618581
15362,3,1320000,13.4,3130,2,4,798,2867,10.7638974668496,145.14878,-37.80752,3.83915104719908,2.69843444493545
15363,4,840000,27,3196,2,1,593.5,2887,25.5823284891783,145.12938,-38.06053,3.81312031125158,3.16876621734152
15364,3,2831000,10.9,3128,1,3,1100,4605,8.84148027294222,145.12964,-37.8164,3.8377434129108,3.97343207140644
15365,2,1820000,10.9,3128,1,2,701,4605,7.59589307432729,145.11897,-37.82756,3.83632912088435,2.82490542480317
15366,2,610000,16.1,3088,1,1,180,1390,16.3654517693011,145.11412,-37.70924,3.84823772635036,3.08948040932501
15367,5,5500000,10.5,3186,5,2,830,10579,6.50922956599521,145.00279,-37.89544,3.82639151306859,2.31612887799956
15368,2,617000,10.5,3186,1,1,624.4,10579,7.55255711922646,144.99375,-37.90233,3.82545743230034,3.85354227346465
15369,4,1700000,10.5,3186,3,2,486.5,10579,8.92188512247657,145.00329,-37.91897,3.82403029407181,4.80241540139567
